idx,name,title,cate,source
27727,강상경,서울대학교 사회복지학과 교수,"건강, 노후, 심리, 정신,힐링, 나눔,사회/환경, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27727
27729,김흥규,아주대학교 정치외교학과 교수,"사회/환경, 정치, 국제정세, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27729
27734,박인영,사이버한국외대 경영학부 교수,"AI/미래, 트렌드, IT, Ai(인공지능), DX,창의/마케팅, 창의력, 마케팅, 콘텐츠",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27734
27741,김인걸,한국안보정책연구소 테러·범죄 센터장,"동기부여, 자기관리, 삶의자세, 자기계발,경영/조직, 리더십, 조직문화, 조직관리, 위기관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27741
27747,정진주,"크리오아로마연구소 소장, 국제 아로마테라피스트","건강, 스트레스, 심리,힐링, 희망, 행복, 마음, 나눔",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27747
27749,최승철,국토교통부 지정 법정교육 기관 (재)영진건설기술교육원,"경영/조직, 경영, 경영전략",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27749
27750,김동윤,고려대학교 산학협력중점 교수,"AI/미래, 미래기술,경영/조직, 경영, 리더십, 혁신, 경영전략,창의/마케팅, 마케팅,세일즈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27750
27756,황희재,"(주)파워리서치 책임연구원, 서일대학교 교수","AI/미래, 빅데이터,창의/마케팅, 마케팅",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27756
27771,이은영,대한수납정리협회 대표,"동기부여, 삶의자세,퍼스널브랜딩, 정리수납,힐링",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27771
27778,고상진,모모毛毛의원 부산점 대표원장,"건강, 스트레스, 의학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27778
27779,강동우,모모毛毛의원 대구점 대표원장,"건강, 스트레스, 의학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27779
27780,서현직,스타트업 마케팅 팀장,"경영/조직, 리더십, 조직문화, 조직관리,창의/마케팅, 마케팅",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27780
27781,박상구,NGO 대한민국 헌법수호단 대표,"경제, 세무/법률,사회/환경, 정치, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27781
27794,김나리,나다운말연구소 소장,"소통, 커뮤니케이션, 관계,퍼스널브랜딩, CS, 호감",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27794
27810,정광열,(주)케이펙한국산업교육센터 대표이사,"경영/조직, 경영, 조직문화, 혁신, 목표관리, 경영전략, 위기관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27810
27850,홍정기,차의과학대학교 정교수,"건강, 의학, 노후, 운동",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27850
27968,서동주,다리핏의원 대표원장,"동기부여, 열정, 인생스토리, 도전, 성공, 자기관리, 삶의자세, 자기계발,건강, 스트레스, 비만, 식이요법, 의학, 노후",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27968
27969,하규용,가야계연구소 소장,"건강, 한의학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27969
27974,이병우,중국시장문화연구소 소장,"인문학, 문화,경영/조직, 경영, 경영전략,세일즈, 협상, 유통",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27974
27979,조경래,작가,"인문학, 역사, 한국사,경제,교육, 공부법,사회/환경, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27979
27987,이윌리엄,"前 BBC, CNN 본부 저널리스트","경영/조직, 협력, 협업, 상생,소통, 커뮤니케이션,교육, 공부법,창의/마케팅, 마케팅, 콘텐츠,사회/환경, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27987
28000,신용은,은가비 인권교육센터 센터장,"경영/조직, 조직문화,소통, 부부,교육, 자녀교육, 여성학, 성교육, 부모교육,힐링, 자존감",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28000
28001,양태원,컨설팅 법인 EDS 대표이사,"인문학, 철학,경영/조직, 리더십, 조직문화, 조직관리, 조직활성화, 협력, 협업, 상생,소통, 커뮤니케이션,퍼스널브랜딩, 이미지메이킹,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28001
28024,백현웅,나무리더십트레이닝 대표,"경영/조직, 리더십, 조직문화, 조직관리, 조직활성화, 협력, 협업, 상생",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28024
28035,김홍진,백석대학교 사범학부 정교수,"경영/조직, 조직문화,소통, 커뮤니케이션, 관계,퍼스널브랜딩, MBTI,건강, 스트레스,교육, 인성, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28035
28059,편현주,"미술랭가이드 대표, 도슨트","인문학, 미술, 예술, 세계, 문화,힐링",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28059
28079,서경주,서경주 가야금컴퍼니 대표,"힐링, 공연&강연",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28079
28080,최영한,"(사)한국운동재활협회 이사, 픽스유 운동재활센터 대표","건강, 스트레스, 비만, 노후, 운동",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28080
28082,손의식,홍익대학교 강사,"인문학, 미술, 예술,소통, 커뮤니케이션, 스피치,교육, 글쓰기,창의/마케팅, 디자인",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28082
28088,김효주,스피치랩스 대표,"인문학, 영화,소통, 스피치, 프레젠테이션, 연애,힐링",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28088
28095,정찬훈,"AI Literacy, 재무설계, 영업, 취업 전문강사","AI/미래, 디지털기술, Ai(인공지능),경제, 주식, 자산관리, 재무설계, 부동산, 재테크, 세무/법률,세일즈, 협상, 설득, 판매, 고객관리,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28095
28107,이주원,천문학 전문 작가,"AI/미래, 우주,인문학, 과학,힐링,진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28107
28135,김준모,건국대학교 교수,"경영/조직, 경영, 혁신,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28135
28141,조숙경,한국에너지공과대학교 교수,"AI/미래, Ai(인공지능),인문학, 과학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28141
28143,이재성,한의사,"건강, 비만, 식이요법, 의학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28143
28144,윤기영,한국외국어대학교 미래학 겸임교수,"AI/미래, 트렌드, 산업, 비즈니스,경영/조직, 경영, 경영전략",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28144
28146,김홍열,덕성여자대학교 겸임교수,"AI/미래, 디지털기술, Ai(인공지능), DX, 빅데이터, 미래기술, 산업, 정보보안,사회/환경, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28146
28150,박제윤,"과학철학자, 신경철학자","AI/미래, Ai(인공지능),인문학, 철학, 과학, 뇌과학,교육, 자녀교육, 공부법",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28150
28157,유원상,고려대학교 경영대학 교수,"경영/조직, 경영, 경영전략,창의/마케팅, 마케팅,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28157
28164,유승철,이화여자대학교 커뮤니케이션·미디어학부 교수,"AI/미래, Ai(인공지능), 메타버스,경영/조직, 경영전략,창의/마케팅, 마케팅, 콘텐츠,세일즈, 설득",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28164
28177,박태윤,성균관대학교 경영대학 교수,"경영/조직, 조직관리, 목표관리, 경영전략, CEO",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28177
28180,이근,중앙대학교 경제학부 석학교수,"경제, 경제전망,사회/환경, 국제정세",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28180
28181,홍경식,국제금융센터 부원장,"경제, 금융, 경제전망, 세무/법률,사회/환경, 국제정세",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28181
28183,이석현,솔리디엄 대표,"경영/조직, 경영, 리더십, 조직문화, 혁신, 조직관리, 목표관리, 경영전략, CEO, 위기관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28183
28185,서기석,Open Your Eyes 대표,"AI/미래, 비즈니스,경영/조직, 리더십, 혁신, 목표관리, 경영전략, 변화,창의/마케팅, 창의력, 마케팅,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28185
28186,서용석,KAIST 문술미래전략대학원 교수,"AI/미래, Ai(인공지능), 미래기술, 산업,경영/조직, 조직관리, 변화,취업, 직업관",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28186
28194,김동호,서울대학교 산업인력개발학과 교수,"경영/조직, 경영, 조직관리, 조직활성화,교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28194
28198,한수정,연세대학교 교육대학원 평생교육경영 전공주임,"경영/조직, 리더십, 조직문화, 혁신, 조직관리, 조직활성화, 협력, 협업, 상생",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28198
28200,윤명훈,원티드랩 사업 총괄,"AI/미래, Ai(인공지능), DX,경영/조직, 리더십, 조직문화, 조직관리, 조직활성화, 경영전략, 협력, 협업, 상생",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28200
28201,안현수,알앤비디파트너스 대표 컨설턴트,"AI/미래, 트렌드, Ai(인공지능), DX, 비즈니스,경영/조직, 스타트업,창의/마케팅, 창의력, 마케팅",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28201
28207,정찬민,개그맨,"동기부여, 도전, 꿈,소통, 부부,힐링, 웃음, 유머",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28207
28244,조안나,조이교육컨설팅 대표,"경영/조직, 리더십, 조직문화, 조직관리,소통, 커뮤니케이션,퍼스널브랜딩, CS,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28244
28261,김승환,인카운터경영연구소 소장,"경영/조직, 경영, 창업, 스타트업,창의/마케팅, 마케팅,사회/환경, ESG,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28261
28263,이성식,디노베이션 파트너스 대표,"퍼스널브랜딩,창의/마케팅, 창의력, 디자인",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28263
28273,권노아,코칭연구소 노아 대표,"경영/조직, 리더십, 조직문화, 목표관리,소통, 커뮤니케이션,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28273
28277,박상훈,플랜브로 CEO,"경영/조직, 창업, 스타트업,창의/마케팅, 마케팅",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28277
28283,김영롱,"유튜브 롱롱TV 운영, 작가","동기부여, 인생스토리,소통, 가족,건강, 노후,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28283
28285,우은빈,취업컨설팅 커벤져스 대표,"동기부여, 인생스토리, 도전, 삶의자세, 자기계발, 마인드셋,힐링, 희망, 행복,취업, 면접",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28285
28291,강래구,보건복지부 국립나주병원 개인정보보호담당,"교육, 법정의무교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28291
28302,김상춘,강원대학교 첨단AI공학과 명예교수,"AI/미래, 디지털기술, IT, Ai(인공지능), DX, 빅데이터, 정보보안",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28302
28303,김성규,중부대학교 소프트웨어공학부 교수,"AI/미래, 디지털기술, IT, Ai(인공지능), 빅데이터, 정보보안, 블록체인",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28303
28307,김용운,"ISACA Korea 이사, 개인정보보호 전문강사","교육, 법정의무교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28307
28310,김주형,개인정보보호 전문강사,"AI/미래, 정보보안,교육, 법정의무교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28310
28337,조혜진,오늘앤라이프 대표,"동기부여, 성공, 자기관리, 삶의자세, 꿈, 마인드셋,퍼스널브랜딩, 정리수납",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28337
28338,이정걸,순천향대학교 경영학과 외래교수,"경제, 금융, 자산관리, 재무설계, 부동산, 재테크",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28338
28340,김민혁,금융교육 전문강사,"경제, 금융, 재무설계, 부동산, 노후",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28340
28345,김찬명,케이워크케어 대표이사,"건강, 스트레스, 운동,힐링, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28345
28354,주영두,"인별트립대표, 여행사진작가","인문학, 세계, 문화,힐링, 행복, 마음, 여행",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28354
28355,오형수,"K트래블아카데미 대표, 여행 컨설턴트","퍼스널브랜딩, CS,세일즈, 판매, 고객관리,힐링, 여행",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28355
28366,김형숙,한국십시일강예술교육협회 대표,"AI/미래, IT, Ai(인공지능),교육, 글쓰기",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28366
28376,서지현,법무법인 영 변호사,"동기부여, 열정, 프로정신, 도전, 자기관리,AI/미래, 정보보안,경영/조직, 스타트업,경제, 세무/법률,교육, 공부법,취업, 이력서(자소서), 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28376
28380,노선영,노선영교육연구소 소장,"동기부여, 열정, 도전, 삶의자세,소통, 커뮤니케이션, 가족,교육, 부모교육,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28380
28384,박정현,SNS마케팅교육연구소 대표,"동기부여, 인생스토리, 자기관리,AI/미래, Ai(인공지능),인문학,창업,소통, 가족,창의/마케팅, 마케팅, SNS,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28384
28385,임창덕,한국농촌희망연구원 원장,"경제, 재무설계, 노후, 세무/법률,건강, 노후, 심리,사회/환경,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28385
28387,우재영,"청농대학 아카데미 원장, 경제학 박사","인문학,경영/조직, 협력, 협업, 상생,경제, 재테크",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28387
28389,김현주,채움교육컨설팅 대표,"AI/미래, 트렌드,경영/조직, 경영, 조직문화, 경영전략, 협력, 협업, 상생,소통, 커뮤니케이션,퍼스널브랜딩, MBTI,창의/마케팅, 마케팅, SNS,사회/환경, ESG,취업, 면접, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28389
28394,손정민,"한국생성형AI교육연구소 소장, 배프 대표","동기부여,AI/미래, Ai(인공지능),경영/조직, 리더십, 조직관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28394
28395,김영임,한국인재개발아카데미 대표,"경영/조직, 리더십, 조직문화, 조직관리, 조직활성화,소통, 커뮤니케이션, 관계,퍼스널브랜딩, CS",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28395
28396,윤수정,포트럭테이블 Project Leader,"동기부여, 자기관리,경영/조직, 리더십, 조직문화, 조직관리, 목표관리, 조직활성화, 협력, 협업, 상생,소통, 커뮤니케이션,퍼스널브랜딩, 이미지메이킹, CS, MBTI,건강, 스트레스,교육, 글쓰기, 법정의무교육,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28396
28399,고경신,"이룸에듀커뮤니케이션 대표, 스피치 강사","소통, 커뮤니케이션, 관계, 스피치, 프레젠테이션,퍼스널브랜딩, 이미지메이킹, 호감, MBTI,건강, 스트레스,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28399
28432,임서령,인앤아웃뷰티 대표,"경영/조직, 리더십,퍼스널브랜딩, 이미지메이킹, CS, 뷰티, 퍼스널컬러,취업, 면접",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28432
28437,박미례,한국문화유산회회복원연구소 이사장,"인문학, 미술, 예술, 문화",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28437
28438,이미루,전문강사,"AI/미래, Ai(인공지능),인문학, 세계, 문화,경제, 경제전망,퍼스널브랜딩,창의/마케팅, 마케팅, 콘텐츠, SNS,세일즈,취업, 이력서(자소서)",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28438
28446,김종완(김집),작가,"인문학, 세계, 문화,힐링, 행복, 마음, 여행",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28446
28466,서명순,부산북부미술치료센터 대표,"인문학, 미술, 예술,경영/조직, 창업,건강, 스트레스, 심리,교육, 자녀교육, 부모교육,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28466
28474,조경훈,충청남도여성가족청소년사회서비스원 원장,"동기부여, 삶의자세,AI/미래, 트렌드, 산업,사회/환경,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28474
28482,이신규,미래진로진학센터 대표,"AI/미래, 산업,경영/조직, 리더십, 창업,소통, 프레젠테이션,교육, 자녀교육, 부모교육,종교,이력서(자소서), 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28482
28501,박지현,말소리연구소 대표,"소통, 커뮤니케이션, 관계, 스피치, 프레젠테이션",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28501
28535,원혜영,웰다잉문화운동 공동대표,"인문학,힐링, 마음, 나눔",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28535
28552,이현정,작가,"AI/미래, Ai(인공지능),소통, 커뮤니케이션, 관계, 가족, 부부,교육, 자녀교육, 공부법, 육아, 독서법, 인성, 부모교육, 글쓰기",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28552
29000,김영,Had 컨설팅 대표,"경영/조직, 리더십, 창업,창의/마케팅, 마케팅,세일즈, 고객관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=29000
29008,이범기,보험연수원 [알아야 판다] 전임강사,"세일즈, 협상, 설득, 판매",https://www.hooh.kr/sub/teacher/next.asp?m_idx=29008
29022,김경옥,"경영지도사/인사조직, ESG 경영 컨설턴트","AI/미래, Ai(인공지능),경영/조직, 경영, 리더십, 조직문화, 조직관리, 경영전략,교육, 여성학, 법정의무교육,사회/환경, ESG,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=29022
29040,박성만,한국경영품질연구소 수석연구원,"경영/조직, 경영, 경영전략, 위기관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=29040
29063,한진희,전문강사,"인문학, 미술,경영/조직, 리더십, 조직문화, 조직관리, 변화, 협력, 협업, 상생,소통, 커뮤니케이션,퍼스널브랜딩, CS,건강, 심리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=29063
29066,이기복,가상솔루션/시뮬레이션 개발 연구원,"AI/미래, IT, Ai(인공지능), 빅데이터,창의/마케팅, 창의력,취업, 면접, 이력서(자소서), 진로, 직업관, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=29066
30782,강다현,"디앤에이치글로벌 대표,세종사이버대학교 유통물류학과 겸임교수","경제, 세무/법률,창의/마케팅, 마케팅,세일즈, 유통",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30782
30784,최광종,찬란한컴퍼니 대표,"AI/미래, 디지털기술, Ai(인공지능), 비즈니스,경영/조직, 경영, 경영전략, 창업, 스타트업,창의/마케팅, 마케팅, 콘텐츠,세일즈, 유통, 판매",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30784
30798,오세란,마음매니지먼트 대표,"인문학, 미술, 예술,건강, 스트레스,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30798
30802,박미섬,대구한국일보 프리랜서 기자,"동기부여, 자기계발,인문학, 문학, 시,교육, 글쓰기,힐링",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30802
30815,김신웅,김신웅 행복경영연구소장,"동기부여, 삶의자세, 자기계발, 꿈,교육, 독서법,힐링, 희망, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30815
30827,이연진,국민대학교 사회학과 교수,"AI/미래, 빅데이터,인문학,소통, 가족,교육, 자녀교육, 입시, 부모교육,사회/환경, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30827
30889,박수학,중국전문가,"동기부여, 인생스토리, 성공,사회/환경, 정치, 국제정세, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30889
30892,김지훈(포메뽀꼬),재테크 인플루언서,"경제, 금융, 주식, 자산관리, 재무설계, 재테크, 투자, 노후",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30892
30900,허정선,"인문학자, 교육자","동기부여, 자기관리, 삶의자세,인문학,소통, 관계,힐링, 종교, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30900
30936,홍인혜(루나파크),"웹툰작가, 카피라이터, 에세이스트, 시인","동기부여, 인생스토리,인문학, 시,교육, 글쓰기,창의/마케팅, 상상력, 마케팅, 콘텐츠,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30936
30946,이승묵,하이퍼라운지 데이터 어드바이저,"AI/미래, 디지털기술, DX, 빅데이터, 비즈니스,경영/조직, 경영, 경영전략",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30946
30969,박경진,(주)둥울 외국기업변호사(영미권),"동기부여, 자기계발,AI/미래, IT, Ai(인공지능), 비즈니스,경영/조직, 창업, 스타트업,창의/마케팅, 마케팅,세일즈, 유통, 판매",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30969
30980,이남옥(이레지나),"한국상담대학원대학교 교수,서울부부가족치료연구소 소장","소통, 커뮤니케이션, 관계, 가족, 부부",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30980
30986,강성민,재정회계법인 공인회계사,"경제, 금융, 자산관리, 재무설계, 재테크, 노후, 세무/법률",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30986
30993,김숙영,엘오브이인재개발원(주) 대표,"경영/조직, 조직활성화,소통, 커뮤니케이션,건강, 스트레스, 노후, 정신,힐링, 희망, 웃음, 마음, 실습&체험,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30993
31010,김민선,김민선차문화연구소 & 글로벌티아카데미 대표,"인문학,건강, 스트레스,힐링, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31010
31028,김명주,작가,"동기부여, 인생스토리, 자기관리, 삶의자세, 자기계발,퍼스널브랜딩, 이미지메이킹,창의/마케팅, 마케팅, 콘텐츠, SNS",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31028
31030,카라 킴 (김은선),Forever Young Life Coaching 대표(라이프코치),"동기부여, 인생스토리, 자기관리, 자기계발,경영/조직, 리더십, 변화,건강, 스트레스, 정신",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31030
31039,한승재,(주)이사대학 대표,"동기부여, 열정, 프로정신, 도전, 성공, 꿈, 마인드셋,경영/조직, 경영, 리더십, 조직문화, 경영전략, CEO, 창업, 스타트업,퍼스널브랜딩",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31039
31045,류성완,"EBS 역사 강사 (한국사, 세계사)","동기부여, 인생스토리, 삶의자세,인문학, 역사, 한국사, 영화,교육, 자녀교육, 공부법, 입시",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31045
31065,이혜선,ONTR 대표,"동기부여, 자기관리,건강, 스트레스, 비만, 운동,힐링, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31065
31075,유백선,(주)달란트컨설팅그룹 대표 컨설턴트,"경영/조직, 리더십,경제, 주식, 자산관리, 재테크, 투자,소통, 커뮤니케이션, 스피치,건강, 스트레스",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31075
31087,윤재중,PublicArtSeoul 대표,"인문학, 미술, 예술, 문화,힐링, 종교",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31087
31101,임영선,선심리상담센터 센터장,"동기부여, 자기관리, 삶의자세,인문학, 미술,소통, 커뮤니케이션, 관계,건강, 심리,교육, 자녀교육, 부모교육,힐링, 희망, 행복",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31101
31118,이현오,더즐거움 대표,"경영/조직, 조직문화, 조직활성화, 협력, 협업, 상생,소통, 커뮤니케이션, 관계,힐링, 웃음, 마음, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31118
31124,최성호,(사) 장애인 지역공동체 사회복지사,"힐링, 희망, 마음, 나눔, 봉사,취업, 직업관",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31124
31125,김시열,(주)도서출판 레이앤비크 대표이사,"인문학, 역사, 예술, 세계, 문화,경영/조직, 리더십,사회/환경, 정치, 국제정세",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31125
31128,은하수밴드,은하수밴드,"인문학, 예술, 문화,힐링, 공연&강연",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31128
31129,전희진,성균관대학교 어학원 강사,"인문학, 역사, 예술,교육, 글쓰기,힐링, 마음, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31129
31134,이희대,"광운대 교수, 국제인공지능윤리협회 이사","AI/미래, 트렌드, 디지털기술, Ai(인공지능), 빅데이터, 산업, 비즈니스, 융합,경영/조직, 창업, 스타트업,창의/마케팅, 마케팅, 콘텐츠",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31134
31141,이진혁,(주)타이드스퀘어 이사,"창의/마케팅, 마케팅, 콘텐츠,힐링, 여행",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31141
31169,장재환,비코 인터내셔널 대표,"AI/미래, 산업, 비즈니스,경영/조직, 창업,세일즈, 유통",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31169
31182,김하나(헤일리 킴),영어 스피킹 강사(헤일리 쌤),"교육, 공부법",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31182
31197,서이랑,뷰티인서울 대표,"경영/조직, 창업,창의/마케팅, 마케팅,세일즈, 협상, 유통, 판매",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31197
31222,박지원,"변호사, 통역사","동기부여, 인생스토리, 자기계발, 꿈,교육, 공부법, 입시,취업, 진로, 직업관",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31222
31229,김동옥,느린아이연구소 소장,"소통, 가족,교육, 자녀교육, 육아, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31229
31230,신인순,인파워병원교육컨설팅 대표,"경영/조직, 리더십, 조직문화, 조직관리, 목표관리, 경영전략, 협력, 협업, 상생,소통, 커뮤니케이션,세일즈, 고객관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31230
31244,연공흠,미래청렴교육연구소 대표,"경영/조직, 조직문화, 조직관리,경제, 세무/법률,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31244
31245,원미영,㈜더미컴퍼니 대표,"경영/조직, 리더십, 조직문화, 혁신, 조직관리, 조직활성화,취업, 면접, 이력서(자소서)",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31245
31251,최수연,블루글로벌컴퍼니 대표,"경영/조직, 리더십, 조직관리, 창업,소통, 커뮤니케이션,퍼스널브랜딩, CS,창의/마케팅, 마케팅,세일즈, 고객관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31251
31255,진화림,CL스피치아카데미 대표원장,"소통, 커뮤니케이션, 관계, 스피치, 가족,취업, 면접",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31255
31258,김수오,"작가, 유아교육전문가","소통, 커뮤니케이션, 관계, 가족,교육, 자녀교육, 육아, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31258
