goIdx,name,category,catNo,desc,source
3616,강대연,가수,49,한글의 아름다움과 손글씨의 감성을 나눕니다,https://www.artsro.com/right/enter_view.html?GoIdx=3616&CatNo=49
3597,김나 캘리그라퍼,가수,49,캘리그라피 붓글씨 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=3597&CatNo=49
3538,캘리데이지 작가,가수,49,캘리데이지 붓 글씨 퍼포먼스!,https://www.artsro.com/right/enter_view.html?GoIdx=3538&CatNo=49
3424,이화선 작가,가수,49,캘리그라피 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=3424&CatNo=49
3408,김무진 캘리그라퍼,가수,49,김무진 작가의 캘리그라피 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=3408&CatNo=49
3407,정윤희 캘리그라퍼,가수,49,붓과노니는 집 캘리그라퍼 정윤희,https://www.artsro.com/right/enter_view.html?GoIdx=3407&CatNo=49
3141,글씨당 김소영,가수,49,씀의 쓰임을 생각한다,https://www.artsro.com/right/enter_view.html?GoIdx=3141&CatNo=49
2563,최명범,가수,49,대한민국 최초 한글디자이너 최명범 강사님,https://www.artsro.com/right/enter_view.html?GoIdx=2563&CatNo=49
1943,이상현,가수,49,붓을 잡은 연기자,https://www.artsro.com/right/enter_view.html?GoIdx=1943&CatNo=49
1835,미디어 대북 빛의 축제 (생동감),가수,50,모든 장르와 퍼포먼스를 아우르는 국내 최고의 퍼포먼스 팀!!,https://www.artsro.com/right/enter_view.html?GoIdx=1835&CatNo=50
4711,묵현 (인풍류 INpungnyu),가수,50,2026 IN풍류의 NEW 융복합 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=4711&CatNo=50
4650,무토 (MUTO),가수,50,"국악, EDM, 그리고 미디어 아트의 어우러짐",https://www.artsro.com/right/enter_view.html?GoIdx=4650&CatNo=50
4627,천고무,가수,50,LED 미디어 아트로 꾸민 '천고무',https://www.artsro.com/right/enter_view.html?GoIdx=4627&CatNo=50
4600,오방색X케데헌X케이팝,가수,50,쇼 디자인 그룹 생동감이 선보이는 K-POP 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=4600&CatNo=50
4502,HOLOGRAM 홀로그램 퍼포먼스 (느낌커뮤니케이션),가수,50,실감 미디어 영상의 최종적인 기술 '홀로그램 퍼포먼스',https://www.artsro.com/right/enter_view.html?GoIdx=4502&CatNo=50
4501,MAPPING 맵핑 퍼포먼스 (느낌커뮤니케이션),가수,50,기존에 없었던 미디어 퍼포먼스 '맵핑 퍼포먼스',https://www.artsro.com/right/enter_view.html?GoIdx=4501&CatNo=50
4434,판타지아 (FATASIA),가수,50,한 무대에서 즐기는 K-퍼포먼스 콜라보레이션,https://www.artsro.com/right/enter_view.html?GoIdx=4434&CatNo=50
4433,타SHOW,가수,50,전통 장단 기반의 LED 퍼포먼스 융·복합 콘텐츠,https://www.artsro.com/right/enter_view.html?GoIdx=4433&CatNo=50
4432,미디어 대북 갤럭시 (GALAXY),가수,50,전통 대북에 미디어아트를 결합한 하이브리드 퍼포먼스 콘텐츠,https://www.artsro.com/right/enter_view.html?GoIdx=4432&CatNo=50
4431,더 휴먼(THE HUMAN),가수,50,LED 마스크와 미디어 아트가 창조하는 미래형 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=4431&CatNo=50
4312,미디어대북아트쇼 (울림),가수,50,강렬하고 웅장한 분위기를 자아내는 미디어대북 아트쇼,https://www.artsro.com/right/enter_view.html?GoIdx=4312&CatNo=50
4148,케이퍼 (K-PER),가수,50,한국 문화·예술 전문 공연기획사 K-PER,https://www.artsro.com/right/enter_view.html?GoIdx=4148&CatNo=50
3902,한빛,가수,50,"국내 최초, 홀로그램 오브제를 활용한 차세대 퍼포먼스",https://www.artsro.com/right/enter_view.html?GoIdx=3902&CatNo=50
3460,잇쇼 IT SHOW (느낌커뮤니케이션),가수,50,온 가족이 즐길 수 있는 공연 '잇쇼',https://www.artsro.com/right/enter_view.html?GoIdx=3460&CatNo=50
3319,미디어대북 청명,가수,50,대한민국 최고의 타악퍼포먼스 그룹!,https://www.artsro.com/right/enter_view.html?GoIdx=3319&CatNo=50
3058,큐브 퍼포먼스(CUBE PERFORMENCE),가수,50,"큐브를 활용한  3D Media Mapping과 댄스 퍼포먼스(현대무용, 걸스힙합, 왁킹, 비보잉)의 콜라보레이션!",https://www.artsro.com/right/enter_view.html?GoIdx=3058&CatNo=50
2341,느낌커뮤니케이션,가수,50,미디어아트를 기반으로 하고 있는 공연예술단체 느낌커뮤니케이션,https://www.artsro.com/right/enter_view.html?GoIdx=2341&CatNo=50
1931,옵티컬퍼포먼스팀,가수,50,LED퍼포먼스 공연에 개념을 바꾸다,https://www.artsro.com/right/enter_view.html?GoIdx=1931&CatNo=50
1818,미디어 대북 동살 (인풍류 INpungnyu),가수,50,모든 장르와 퍼포먼스를 아우르는 국내 최고의 퍼포먼스 팀!!,https://www.artsro.com/right/enter_view.html?GoIdx=1818&CatNo=50
1776,3D아트 미디어대북(크리아트컴퍼니),가수,50,4D 실감미디어 영상으로 입체적인 미디어 대북 연출,https://www.artsro.com/right/enter_view.html?GoIdx=1776&CatNo=50
1775,드림 라이트(크리아트컴퍼니),가수,50,"최첨단 기술의 LED, 미디어 인터렉티브와 함께 화려한 퍼포먼스 표현",https://www.artsro.com/right/enter_view.html?GoIdx=1775&CatNo=50
951,생동감 미디어 퍼포먼스,가수,50,대한민국 최고의 미디어 퍼포먼스!,https://www.artsro.com/right/enter_view.html?GoIdx=951&CatNo=50
950,오방색(5 COLORS OF KOREA),가수,50,오방색을 다양한 한국 전통 컨셉과 ‘빛’으로 표현한 작품이다.,https://www.artsro.com/right/enter_view.html?GoIdx=950&CatNo=50
948,마이클 잭슨(MICHAEL JACKSON),가수,50,팝의 황제 마이클 잭슨의 공연을 트론댄스만의 색다른 연출을 통해 다시금 만나본다.,https://www.artsro.com/right/enter_view.html?GoIdx=948&CatNo=50
946,빛의 향연,가수,50,전통무용과 LED퍼포먼스의 만남! 화려한 의상과 IT기술의 조화!,https://www.artsro.com/right/enter_view.html?GoIdx=946&CatNo=50
837,미디어 퍼포먼스 (익스프레션크루),가수,50,미디어퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=837&CatNo=50
49,미디어 대고(좋은친구들),가수,50,미디어 대북을 이용하여 시선을 사로잡는 media mapping의 콜라보레이션!!,https://www.artsro.com/right/enter_view.html?GoIdx=49&CatNo=50
3645,로봇 퍼포먼스,가수,51,로보트 퍼포먼스!,https://www.artsro.com/right/enter_view.html?GoIdx=3645&CatNo=51
1069,아리봇_콘서트,가수,51,색소폰  연주하는 로보트 콘서트,https://www.artsro.com/right/enter_view.html?GoIdx=1069&CatNo=51
1951,캐리커쳐클럽,가수,52,마음의 선물을 전할 때,https://www.artsro.com/right/enter_view.html?GoIdx=1951&CatNo=52
4588,쇼타임,가수,53,볼거리가 풍성하여 눈과 귀가 즐거울 뿐만 아니라 관객들과 함께 어울리고 소통하는 공연,https://www.artsro.com/right/enter_view.html?GoIdx=4588&CatNo=53
4251,극단 나루,가수,53,마리오네트 인형극은 극단 나루에게!,https://www.artsro.com/right/enter_view.html?GoIdx=4251&CatNo=53
4247,창작집단 싹,가수,53,고정관념을 싹 다 바꾸고 싶은 노오란 황금빛 싹 창작집단 싹입니다!,https://www.artsro.com/right/enter_view.html?GoIdx=4247&CatNo=53
4165,무중력인간,가수,53,세계 최고의 무중력 퍼포먼스 “허공에 사람이 떠 있다니?”,https://www.artsro.com/right/enter_view.html?GoIdx=4165&CatNo=53
4164,수중인간,가수,53,세계 유일의 야외 수중 퍼포먼스 “여기서 인어를 보다니?”,https://www.artsro.com/right/enter_view.html?GoIdx=4164&CatNo=53
4061,라이캣크루,가수,53,"공과 몸이 만들어내는 스포츠를 넘어선 예술, 프리스타일축구 공연!",https://www.artsro.com/right/enter_view.html?GoIdx=4061&CatNo=53
3453,사물놀이 VS B-boy (인풍류),가수,53,한국 고유의 민속놀이인 상모놀음과 전 세계적인 춤 장르 중 하나인 브레이크댄스가 만났다.,https://www.artsro.com/right/enter_view.html?GoIdx=3453&CatNo=53
3365,쇼갱,가수,53,14년 경력 명장의 소통형 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=3365&CatNo=53
3297,싸운드써커스,가수,53,서로 다른 목소리를 하나로 섞다.,https://www.artsro.com/right/enter_view.html?GoIdx=3297&CatNo=53
3294,매직플레이,가수,53,그림자와 관련된 모든 컨텐츠 공연,https://www.artsro.com/right/enter_view.html?GoIdx=3294&CatNo=53
2620,안녕 씨앗씨,가수,53,4미터 높이의 대형 인형 씨앗씨와 관객들이 함께 만드는 야외 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=2620&CatNo=53
2523,태권크리(TAEKWONCRE),가수,53,2500만 글로벌 팬덤을 가진 공연팀 태권크리(TAEWKWONCRE) / 2022 카타르 월드컵 한국관 대표 공연팀,https://www.artsro.com/right/enter_view.html?GoIdx=2523&CatNo=53
2438,"한국의 멋, ‘지화자’ 뮤지컬",가수,53,"꿈을 위해 도전하는 10대들의 열정, 그 스토리를 그린 융복합 퍼포먼스! 재밌고 다양한 구성으로 어린이는 물론, 어른까지 즐기는 공연!",https://www.artsro.com/right/enter_view.html?GoIdx=2438&CatNo=53
2437,디스이즈잇 뮤지컬,가수,53,"꿈을 위해 도전하는 10대들의 열정, 그 스토리를 그린 융복합 퍼포먼스! 재밌고 다양한 구성으로 어린이는 물론, 어른까지 즐기는 공연!",https://www.artsro.com/right/enter_view.html?GoIdx=2437&CatNo=53
1955,RZ HEROES,가수,53,마블 히어로들이 한국에??,https://www.artsro.com/right/enter_view.html?GoIdx=1955&CatNo=53
1788,프리스타일 축구 퍼포먼스,가수,53,"신개념 익스트림 스포츠, 아트사커 퍼포먼스!",https://www.artsro.com/right/enter_view.html?GoIdx=1788&CatNo=53
933,선녀와 나무꾼,가수,53,거리극으로 재해석된 선녀와 나무꾼,https://www.artsro.com/right/enter_view.html?GoIdx=933&CatNo=53
899,초보목수와 목각인형,가수,53,목각인형 공연을 준비한 초보목수의 재밌는 해프닝. 마술과 마임으로 따뜻한 웃음을 전달하는 광대입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=899&CatNo=53
838,마리오네트 (익스프레션크루),가수,53,비보이 뮤지컬 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=838&CatNo=53
506,팀 퍼니스트,가수,53,퍼니스트 코메디 서커스 쇼~~!,https://www.artsro.com/right/enter_view.html?GoIdx=506&CatNo=53
465,우카탕카,가수,53,2인조로 구성된 관객 참여형 코미디 마술 마임 퍼포먼스 팀,https://www.artsro.com/right/enter_view.html?GoIdx=465&CatNo=53
322,지팡이쇼,가수,53,마법 지팡이를 사수하는 넌버벌 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=322&CatNo=53
321,샤이닝 판타지,가수,53,무대 위 미라클 어둠 속에서 발현되는 최고의 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=321&CatNo=53
320,제비잡는 비보이,가수,53,퓨전 넌버벌 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=320&CatNo=53
196,작전명탈출,가수,53,일상에서의 즐거운 탈출여행 작전명탈출!,https://www.artsro.com/right/enter_view.html?GoIdx=196&CatNo=53
99,서울사람,가수,53,관객과 하나가 되어 퍼포먼스를 만들어가는 관객 쌍방향 커뮤니케이션 퍼니 퍼포먼스이다.,https://www.artsro.com/right/enter_view.html?GoIdx=99&CatNo=53
93,마스터피스 ( 극단 즐겨찾기 ),가수,53,그림에서 나온 사람들,https://www.artsro.com/right/enter_view.html?GoIdx=93&CatNo=53
56,즐거운 나의 집 ( 극단 즐겨찾기 ),가수,53,우리들이 발 뻗고 쉴 집은 어디에,https://www.artsro.com/right/enter_view.html?GoIdx=56&CatNo=53
15,크로키키브라더스,가수,53,"가족, 친구, 연인 등 모두가 즐길 수 있는 드로잉코미디쇼!!",https://www.artsro.com/right/enter_view.html?GoIdx=15&CatNo=53
4739,디 캬바레,가수,54,"웃음과 기예가 빚어낸 찬란한 순간, 단 하나의 서커스 !",https://www.artsro.com/right/enter_view.html?GoIdx=4739&CatNo=54
4738,서커스 오브 락,가수,54,락스피릿 가득한 국내 최초 로큰롤 서커스 !,https://www.artsro.com/right/enter_view.html?GoIdx=4738&CatNo=54
4038,엉클키드,가수,54,아이부터 어른까지 누구나 함께 웃고 즐길 수 있는 저글링 서커스 공연!,https://www.artsro.com/right/enter_view.html?GoIdx=4038&CatNo=54
3541,브레이커스 아트 컴퍼니,가수,54,국내 유일! 비보이와 서커스의 만남!,https://www.artsro.com/right/enter_view.html?GoIdx=3541&CatNo=54
2363,원,가수,54,다섯 명의 서커스 공연자들이 펼치는 서커스 유토피아,https://www.artsro.com/right/enter_view.html?GoIdx=2363&CatNo=54
2361,서커스 클래식,가수,54,언어가 끝나는 곳에서 음악은 시작된다,https://www.artsro.com/right/enter_view.html?GoIdx=2361&CatNo=54
2358,벽앞에서서,가수,54,50여개의 벽돌 모양의 상자로 우리의 삶을 이야기 하는 저글링 공연,https://www.artsro.com/right/enter_view.html?GoIdx=2358&CatNo=54
2357,혼둘혼둘,가수,54,"혼자가 아닌 함께라면, 흔들림 속에서 안정을 되찾을 수 있을까?",https://www.artsro.com/right/enter_view.html?GoIdx=2357&CatNo=54
2356,코미디 서커스 멋,가수,54,코메디 서커스 퍼포먼스 멋,https://www.artsro.com/right/enter_view.html?GoIdx=2356&CatNo=54
2355,포스트맨,가수,54,서커스의 짜리삼과 마술의 신비함을 더한 퍼포머 김영주,https://www.artsro.com/right/enter_view.html?GoIdx=2355&CatNo=54
2138,박진종 폴댄스,가수,54,"노래하고 춤추는, 희귀종 폴맨",https://www.artsro.com/right/enter_view.html?GoIdx=2138&CatNo=54
1959,다이스케 스트리트 서커스,가수,54,일본에 이어 한국도 접수하러 왔다!!,https://www.artsro.com/right/enter_view.html?GoIdx=1959&CatNo=54
1929,중심(FORCE),가수,54,"만남, 관계, 계속해서 변화되는 중심",https://www.artsro.com/right/enter_view.html?GoIdx=1929&CatNo=54
1928,통제(FORCE),가수,54,서로 다른 두 인물의 줄다리기가 시작된다,https://www.artsro.com/right/enter_view.html?GoIdx=1928&CatNo=54
1925,자전(FORCE),가수,54,삶과 사회에 반영되는 자연의 원리에 대하여,https://www.artsro.com/right/enter_view.html?GoIdx=1925&CatNo=54
1924,빛춤(FORCE),가수,54,나를 비추다...,https://www.artsro.com/right/enter_view.html?GoIdx=1924&CatNo=54
1919,아슬(FORCE),가수,54,"아슬아슬 흔들리는 나, 너, 우리 현실과 이상 사이에서 아슬아슬하게 흔들리는 청년들의 이야기",https://www.artsro.com/right/enter_view.html?GoIdx=1919&CatNo=54
1918,수직(FORCE),가수,54,수직구조 속에서 중력을 거스르는 세남자의 이야기,https://www.artsro.com/right/enter_view.html?GoIdx=1918&CatNo=54
1797,폴로세움,가수,54,폴을 세우는 과정 속에서 일어나는 일련의 사건들을 광대의 몸짓으로 풀어낸다.,https://www.artsro.com/right/enter_view.html?GoIdx=1797&CatNo=54
1723,Khongorzul 하람,가수,54,저의 퍼포먼스는 극한의 유연성을 이용해 신체조절 능력과 아름다움을 보여주는 서커스 컨터션 퍼포먼스 입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=1723&CatNo=54
814,231쇼 이석원,가수,54,매력적인 광대가 보여주는 행복한 넌버벌 공연!,https://www.artsro.com/right/enter_view.html?GoIdx=814&CatNo=54
812,날갯짓,가수,54,국내 최고의 디아볼로 공연자가 만들어가는 컨템포러리 서커스!,https://www.artsro.com/right/enter_view.html?GoIdx=812&CatNo=54
810,더해프닝쇼(My Dream),가수,54,"라스베가스가 초청한 세계적인 작품 / 저글링, 서커스, 마임등을 보여준다.",https://www.artsro.com/right/enter_view.html?GoIdx=810&CatNo=54
809,레인보우쇼,가수,54,광대의 사랑이 느껴지는 저글링 클라운(Juggling Clown) 공연!,https://www.artsro.com/right/enter_view.html?GoIdx=809&CatNo=54
807,서커스 게임즈,가수,54,재미와 감동이 있는 현대 서커스를 지향하는 팀!,https://www.artsro.com/right/enter_view.html?GoIdx=807&CatNo=54
804,외봉인생(The Road to Heaven),가수,54,"끊임없이 걷고, 오르고, 떨어지는 한 남자의 이야기, 하늘로 가는 길!",https://www.artsro.com/right/enter_view.html?GoIdx=804&CatNo=54
801,초인의 비상(동춘서커스),가수,54,추억의 동춘 서커스!,https://www.artsro.com/right/enter_view.html?GoIdx=801&CatNo=54
800,우주고래(공연창작집단 사람),가수,54,우주 속에서 홀로 허우적거리는 외로운 고래 한 마리,https://www.artsro.com/right/enter_view.html?GoIdx=800&CatNo=54
4788,매드라인마칭밴드,가수,55,매드라인 마칭밴드는 퍼레이드부터 개막식까지 분위기를 완성하는 브라스 퍼포먼스 팀입니다,https://www.artsro.com/right/enter_view.html?GoIdx=4788&CatNo=55
2621,페스타 - 이상한 나라의 엘리스,가수,55,"퍼레이드, 놀이, 전시, 체험을 즐겨요 ! 일상의 공간에 이상한 나라가 열린다.",https://www.artsro.com/right/enter_view.html?GoIdx=2621&CatNo=55
1976,라퍼커션,가수,55,라퍼커션은 브라질 타악 바투카타를 연주하는 국내 최대 규모의 블로코입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=1976&CatNo=55
1766,마칭밴드 비상,가수,55,다이나믹함이 장점인 프로마칭팀,https://www.artsro.com/right/enter_view.html?GoIdx=1766&CatNo=55
1733,렛츠쇼,가수,55,세계유일의 쇼마칭 그룹 렛츠쇼,https://www.artsro.com/right/enter_view.html?GoIdx=1733&CatNo=55
1717,크라운 마칭밴드,가수,55,다양한 볼거리를 제공하는 마칭밴드,https://www.artsro.com/right/enter_view.html?GoIdx=1717&CatNo=55
380,지그재그,가수,55,"식상한 퍼레이드는 그만 지그재그의 유쾌,상쾌,통쾌한 퍼레이드쇼",https://www.artsro.com/right/enter_view.html?GoIdx=380&CatNo=55
4002,SD칵테일팀,가수,56,칵테일쇼 & 칵테일시음회 전문 공연 팀 입니다,https://www.artsro.com/right/enter_view.html?GoIdx=4002&CatNo=56
2006,리키바,가수,56,검증된 퍼포먼스 바텐더 Ricky,https://www.artsro.com/right/enter_view.html?GoIdx=2006&CatNo=56
2005,아더르,가수,56,대한민국 최고의 칵테일 쇼 팀이 떴다,https://www.artsro.com/right/enter_view.html?GoIdx=2005&CatNo=56
921,불의 정령,가수,57,불의정령 파이어 퍼포먼스,https://www.artsro.com/right/enter_view.html?GoIdx=921&CatNo=57
48,화고(좋은친구들),가수,57,대한민국 최고의 화고 퍼포먼스팀!!!,https://www.artsro.com/right/enter_view.html?GoIdx=48&CatNo=57
4816,KBS 관현악단,가수,58,1926년 경성방송국(JODK)을 모태로 시작된 KBS관현악단은 1948년 KBS 출범과 함께 정식 발족한 대한민국 대표 방송 오케스트,https://www.artsro.com/right/enter_view.html?GoIdx=4816&CatNo=58
4328,지음지기 브라스콰이어,가수,58,금관 앙상블 전문 연주 단체,https://www.artsro.com/right/enter_view.html?GoIdx=4328&CatNo=58
4317,프롬디스트링,가수,58,"장르에 유연하게 대응하며, 늘 새로운 형태의 음악 협업",https://www.artsro.com/right/enter_view.html?GoIdx=4317&CatNo=58
3417,아르츠심포니오케스트라,가수,58,스톰프뮤직 20주년 창립 기념 오케스트라,https://www.artsro.com/right/enter_view.html?GoIdx=3417&CatNo=58
3295,유니크 챔버 오케스트라,가수,58,업사이클 오케스트라,https://www.artsro.com/right/enter_view.html?GoIdx=3295&CatNo=58
2016,코리안재즈오케스트라,가수,58,최고의 재즈 오케스트라!!,https://www.artsro.com/right/enter_view.html?GoIdx=2016&CatNo=58
2012,뉴월드필하모닉오케스트라,가수,58,젊음과 열정의 오케스트라,https://www.artsro.com/right/enter_view.html?GoIdx=2012&CatNo=58
2000,프라임필하모닉오케스트라,가수,58,뉴욕타임즈로부터 찬사를 받은 뛰어난 오케스트라,https://www.artsro.com/right/enter_view.html?GoIdx=2000&CatNo=58
1714,디어 재즈 오케스트라,가수,58,국내 최초 현악 재즈 오케스트라!,https://www.artsro.com/right/enter_view.html?GoIdx=1714&CatNo=58
540,밀레니엄심포니오케스트라,가수,58,누구나 공감하고 함께 즐길 수 있는 행복한 클래식,https://www.artsro.com/right/enter_view.html?GoIdx=540&CatNo=58
460,뮤지컬팝스오케스트라,가수,58,오직 최고의 공연과 최고의 감동을 위해,https://www.artsro.com/right/enter_view.html?GoIdx=460&CatNo=58
458,W 필하모닉 오케스트라,가수,58,오케스트라의 대중화를 꿈꾸며 대중성과 음악성을 동시에 추구하는 차원 높은 연주세계,https://www.artsro.com/right/enter_view.html?GoIdx=458&CatNo=58
457,뉴서울필하모닉오케스트라,가수,58,예술의 중심에서 대중과 호흡하는 오케스트라,https://www.artsro.com/right/enter_view.html?GoIdx=457&CatNo=58
4358,하피스트 심소정,가수,59,하프를 대중 속으로!,https://www.artsro.com/right/enter_view.html?GoIdx=4358&CatNo=59
4084,조윤성,가수,59,"단단하면서도 유려한 터치, 자신감 넘치는 연주로 사랑 받는!",https://www.artsro.com/right/enter_view.html?GoIdx=4084&CatNo=59
3727,유진 박,가수,59,대한민국이 낳은 천재 바이올리니스트!,https://www.artsro.com/right/enter_view.html?GoIdx=3727&CatNo=59
3726,임윤찬,가수,59,반 클라이번 국제 피아노 콩쿠르 역대 최연소 우승자!,https://www.artsro.com/right/enter_view.html?GoIdx=3726&CatNo=59
3725,이루마,가수,59,'달성하다' 라는 이름의 뜻을 가진 피아니스트!,https://www.artsro.com/right/enter_view.html?GoIdx=3725&CatNo=59
3696,노엘라,가수,59,다양한 장르의 능력을 보유한 바이올리니스트!,https://www.artsro.com/right/enter_view.html?GoIdx=3696&CatNo=59
3416,아코디언 주연,가수,59,따뜻한 추억과 여행의 설렘을 음악으로 선물하는 아코디언 연주자,https://www.artsro.com/right/enter_view.html?GoIdx=3416&CatNo=59
3296,쓰레기 피아노 아저씨 이승규,가수,59,피아노 안에 직접 쓰레기를 넣는 연주,https://www.artsro.com/right/enter_view.html?GoIdx=3296&CatNo=59
3224,임주희,가수,59,차세대 피아니스트 임주희,https://www.artsro.com/right/enter_view.html?GoIdx=3224&CatNo=59
2566,김도윤,가수,59,첼리스트 김도윤,https://www.artsro.com/right/enter_view.html?GoIdx=2566&CatNo=59
2327,그레이스,가수,59,최선을 다하는 연주보다 모두와 함께 흥나는 한번의 공연이 아닌 행복한 기억으로 남는 연주와 퍼포먼스를 선사해 드리겠습니다.,https://www.artsro.com/right/enter_view.html?GoIdx=2327&CatNo=59
1415,주혜성,가수,59,다양한 장르를 색소폰 연주로 그려내는 색소포니스트,https://www.artsro.com/right/enter_view.html?GoIdx=1415&CatNo=59
1395,하피스트 하와,가수,59,크로스오버와 클래식을 넘나드는 하프연주,https://www.artsro.com/right/enter_view.html?GoIdx=1395&CatNo=59
748,이종은,가수,59,,https://www.artsro.com/right/enter_view.html?GoIdx=748&CatNo=59
4702,금난새 실내악,가수,60,해설 금난새와 뉴월드 필하모니 오케스트라의 만남,https://www.artsro.com/right/enter_view.html?GoIdx=4702&CatNo=60
3853,리얼플레이어즈 ( REAL PLAYERS),가수,60,진짜 놀줄 아는 놈들! 리얼 사운드로 모든 음악을 재해석하다!,https://www.artsro.com/right/enter_view.html?GoIdx=3853&CatNo=60
3815,포크앙상블,가수,60,쉽게 찍어 듣는 음악! 이라는 의미를 가지고 있는 어쿠스틱 앙상블!,https://www.artsro.com/right/enter_view.html?GoIdx=3815&CatNo=60
3637,리브리,가수,60,"가곡과 재즈의 한국적 만남, 크로스오버 재즈 앙상블!",https://www.artsro.com/right/enter_view.html?GoIdx=3637&CatNo=60
3530,루미너스 콰르텟,가수,60,관객들에게 항상 따스하고 선물 같은 음악을 선물하는 루미너스 콰르,https://www.artsro.com/right/enter_view.html?GoIdx=3530&CatNo=60
3521,어우름콰르텟,가수,60,어우름  STRING QUARTET,https://www.artsro.com/right/enter_view.html?GoIdx=3521&CatNo=60
3340,무아,가수,60,크로스오버 앙상블,https://www.artsro.com/right/enter_view.html?GoIdx=3340&CatNo=60
3196,하트스트링스,가수,60,귀에 익숙한 곡으로 다가가 관객과 소통하며  마음의 울림이 되는 연주를 하는 앙상블 팀,https://www.artsro.com/right/enter_view.html?GoIdx=3196&CatNo=60
3195,더스트링앙상블,가수,60,국내 최고의 연주자들이 함께하는 클래식 공연팀,https://www.artsro.com/right/enter_view.html?GoIdx=3195&CatNo=60
3183,노부스 콰르텟(NOVUS STRING QUARTET),가수,60,견고하고 균형잡힌 앙상블,https://www.artsro.com/right/enter_view.html?GoIdx=3183&CatNo=60
2898,르네상스,가수,60,클래식의 감동을 전하는 르네상스,https://www.artsro.com/right/enter_view.html?GoIdx=2898&CatNo=60
2581,라엘 앙상블,가수,60,미래지향적인 청중을 위해 점진적 변화를 추구하는 아티스트 라엘 앙상블!!,https://www.artsro.com/right/enter_view.html?GoIdx=2581&CatNo=60
2521,아르페지오,가수,60,아름다운 선율을 들려드리는 현악 3중주 아르페지오 입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=2521&CatNo=60
2281,청춘유수,가수,60,우리의 청춘을 연주한다.청춘유수,https://www.artsro.com/right/enter_view.html?GoIdx=2281&CatNo=60
2280,혜은스트링콰르텟,가수,60,사랑으로 나누는 음악,https://www.artsro.com/right/enter_view.html?GoIdx=2280&CatNo=60
2150,유니크첼로콰르텟,가수,60,국내 최초 리싸이클 첼로 앙상블!!,https://www.artsro.com/right/enter_view.html?GoIdx=2150&CatNo=60
2115,앙상블 러본,가수,60,앙상블 ‘러본’ Luv.on입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=2115&CatNo=60
2056,카라멜 클래식,가수,60,클래식의 대중화를 꿈꾸며 이름처럼 달콤하고 친근한 연주를 선보이고 있는 스트링 트리오 카라멜 클래식,https://www.artsro.com/right/enter_view.html?GoIdx=2056&CatNo=60
2026,필그림앙상블,가수,60,클래식과 팝이 접목된 신선한 음악으로 세계인들의 사랑을 받고 있는 연주팀,https://www.artsro.com/right/enter_view.html?GoIdx=2026&CatNo=60
1878,앙상블ST,가수,60,톡톡튀는 매력과 독특한 색채를 가진 무한한 가능성의 젊은 연주자 6명,https://www.artsro.com/right/enter_view.html?GoIdx=1878&CatNo=60
1701,에이스트링(Astring),가수,60,고품격 스트링 앙상블!!!,https://www.artsro.com/right/enter_view.html?GoIdx=1701&CatNo=60
1699,올 댓 클래즈,가수,60,클래식과 재즈의 경계에서 만난 클래식과 재즈의 만남!,https://www.artsro.com/right/enter_view.html?GoIdx=1699&CatNo=60
1698,주빈 트리오,가수,60,프렌치 멜로디로 로맨틱하게 샹송의 세계로 떠나보자!,https://www.artsro.com/right/enter_view.html?GoIdx=1698&CatNo=60
1697,앙상블 프로젝트,가수,60,음악에 대한 끊임없는 연구와 열정!,https://www.artsro.com/right/enter_view.html?GoIdx=1697&CatNo=60
1396,레이어스 클래식,가수,60,전 세계인의 사랑을 받고있는 클래식 크로스오버 트리오,https://www.artsro.com/right/enter_view.html?GoIdx=1396&CatNo=60
4799,이동명 테너,가수,61,대한민국을 대표하는 세계적인 드라마틱 테너,https://www.artsro.com/right/enter_view.html?GoIdx=4799&CatNo=61
4756,아우로라,가수,61,모든 장르를 아우르는 품격있는 보컬팀,https://www.artsro.com/right/enter_view.html?GoIdx=4756&CatNo=61
3863,임철호,가수,61,뉴욕 맨하튼 음대 성악과 대학원 졸업,https://www.artsro.com/right/enter_view.html?GoIdx=3863&CatNo=61
3235,김아라,가수,61,소프라노 김아라,https://www.artsro.com/right/enter_view.html?GoIdx=3235&CatNo=61
3094,바리톤 윤혁진,가수,61,계명대학교 성악과 졸업,https://www.artsro.com/right/enter_view.html?GoIdx=3094&CatNo=61
